kmeans
0.47107692877754137
0.4711273684161906
0.47105876239282457
0.4711663668625141
0.4710522316976307
0.471033602400593
0.4710248409627183
0.47107537667736205
0.47104686039669763
0.4711263313324717
0.47103216174101237
0.4711188792091507
0.47109869504821084
0.4710832721183947
0.47096511172148736
0.4711015802101961
0.4710279887258847
0.4710254204600916
0.47105807467274524
0.47107626296325034
0.4710348592715189
0.4710486554500739
0.4710692070133278
0.4709689570559701
0.471019546576297
0.4711177945326363
0.4710337854464967
0.4710604746131221
0.47113071768775894
0.47107823488148276
gmm
0.426415480250814
0.4264208537176257
0.426424009688654
0.42644880297032844
0.42643169557768973
0.42642248994216503
0.4264517419796684
0.42646214851981684
0.4265330237058807
0.4264513998600324
0.42645222713085346
0.4264180877628041
0.4264116947369317
0.4264484830764719
0.42645952584655084
0.42645143446601014
0.4264196774514244
0.42641204347954925
0.4264786715353484
0.4264037176863846
0.42644707420853156
0.42630887645939486
0.42650377891164704
0.426295503821184
0.42644268094237053
0.4264275524420313
0.4264246183091083
0.42644686205969345
0.4264296145913421
0.4264224516424496
fuzzy
0.46555532860734733
0.46553061388216355
0.4655593470952588
0.46555254741069574
0.46556405032728493
0.4655332163035084
0.46556319128350954
0.4655571486681279
0.4655270528384477
0.46555317179864975
0.4655226906255441
0.46555886024498067
0.465529573250049
0.4655280871957378
0.4655438644099295
0.46547087561650036
0.46556426405865486
0.465559534098838
0.4655543566061685
0.46554394369083923
0.465547719618438
0.46553140416351513
0.46556935427604246
0.4655910836937876
0.46555073992561397
0.4656146844814924
0.4655532157178633
0.4655663674427619
0.46555892139580407
0.46552923547865854
spectral
0.45787690704792117
0.45786872106545656
0.45782650510752243
0.45815552653568314
0.4578883054307425
0.45864071250391036
0.458429033421508
0.45869631613058764
0.4578697857239986
0.4578235044968471
0.4578899098369066
0.45790111652087456
0.45865429336881464
0.4584130927569187
0.4578993158604728
0.4578212361359787
0.4578303902645892
0.45792043912068947
0.45864957770202497
0.4578218310427966
0.4578234678243795
0.45796705617138955
0.45854276688404666
0.45778889915076293
0.45865111327496716
0.4579238680200858
0.45779490631273545
0.45793294204689233
0.45787733590401053
0.4578421489577021
hierarchical
0.4352928946873286
0.4228550972443171
0.44907154217006906
0.4329147334622514
0.4292003430482636
0.4622720193342184
0.43013825402065087
0.3956127727740413
0.42115439017059986
0.4598686596162009
0.44903353600825996
0.41487848082467366
0.4393708955136417
0.43774487851157096
0.44469997306594256
0.4119991100529195
0.41569178118796696
0.4297075582673756
0.43408444013291037
0.4327369443069123
0.44107323598224596
0.44954267179979
0.4507470915838812
0.41353630873417696
0.43421696861601633
0.4493340560745193
0.3795145282862912
0.4580659638714637
0.39723584814133167
0.45912326019912575
