kmeans
0.531611710442077
0.5316132459432422
0.5316714091857871
0.5316203980465745
0.5316238870525103
0.5315579061351234
0.5316413659325618
0.5316233525841564
0.5316019467393364
0.5315441624949441
0.5316032766248985
0.5315912914134451
0.5315563942341042
0.5316126671673629
0.5316187207441652
0.5316525116257502
0.5315400419554922
0.5316523697871807
0.5316100936375585
0.5315817962465719
0.5316644195957179
0.5315928140000973
0.5315909853261297
0.5316226740366673
0.5315766398085597
0.5315577092219336
0.5315739614581455
0.5316186709280996
0.5316306380115333
0.5315961230676591
gmm
0.5313698209023686
0.5313110141161076
0.5313800640673354
0.5313582491688157
0.5313694236403199
0.5313517821333467
0.5313820395843768
0.5313481208918582
0.531355379022226
0.5312842995125197
0.5313465097130402
0.5313705716224272
0.5313905802408928
0.5313497876024349
0.5313065911999904
0.5312596075629014
0.5313423825335151
0.531301497301477
0.5313251298485584
0.5313484119094216
0.5313641043544493
0.5313763624074942
0.5313729159088038
0.5313392469892386
0.5313500810302446
0.5315377140786895
0.5313021717624047
0.5314263227136341
0.5313744807070985
0.5313389957128865
fuzzy
0.5284904757280525
0.5285066860162743
0.528405020296321
0.5285298341294097
0.528424106096589
0.5285109847798207
0.5285300232146518
0.5284156721546743
0.5284505050534639
0.5283519989340161
0.5285187988392375
0.5284278958607135
0.5289896834222217
0.5284568301387612
0.5283930316052704
0.5284215889565352
0.5284893465577135
0.5284729305004155
0.5285282115957022
0.5284306331349182
0.5282252494160634
0.5284850774257499
0.5285574416033278
0.5284170655668399
0.5284916129321559
0.5283999694781579
0.5284373091053228
0.5282820596032495
0.5286937524892209
0.5282955938057183
spectral
0.5180766956688724
0.5185715832649263
0.5182268376376132
0.5176302213826712
0.5190505954381521
0.5190469605952776
0.5181700459137274
0.5179630731713973
0.5189577804279472
0.5189334507942813
0.5169475735129426
0.5188225546015263
0.5179023808190644
0.518871181036596
0.5179300560571354
0.5183491909217305
0.5187985160961144
0.5190314109662956
0.5191087637926682
0.5181722635478568
0.5189206335218813
0.5192842405248473
0.5185829595343422
0.5188380315275317
0.5188954310677081
0.5186078926685121
0.5185076071094227
0.5190014960317113
0.5177940014620586
0.51888703036381
hierarchical
0.5292341899444941
0.5213079228753758
0.5302750205697625
0.5211601726004284
0.5312550122713497
0.5150343737001283
0.5040623780696357
0.5298102883571136
0.5297903907071871
0.5231269712956388
0.531352948488127
0.5247459098919292
0.5306553721189908
0.5297548694611722
0.5303492557439772
0.5311805877863536
0.5237832711427886
0.5298653774193514
0.5215893969552912
0.5304350594979118
0.5312516627595634
0.5302254674623122
0.5037292268686269
0.5201895554260106
0.530385965766947
0.5310111833182795
0.5298832630311427
0.5299626727324368
0.5250826015461577
0.5126202351406068
